Forest,MS,32.3595,-89.4761
Forest,OH,40.8051,-83.5116
Forest,VA,37.3728,-79.2831
Forest Acres,SC,34.0324,-80.9716
Forest City,FL,28.6619,-81.4443
Forest City,IA,43.257,-93.6365
Forest City,IL,40.3723,-89.8325
Forest City,MO,39.9829,-95.1883
Forest City,NC,35.3338,-81.8702
Forest City,PA,41.6521,-75.4691
Forest Glen,MD,39.0191,-77.0445
Forest Grove,OR,45.5244,-123.1101
Forest Heights,MD,38.8105,-76.9995
Forest Hill,LA,31.0478,-92.5241
Forest Hill,TX,32.6619,-97.2662
Forest Hill Village,MT,48.1208,-114.2618
Forest Hills,KY,38.2158,-85.5837
Forest Hills,MI,42.9577,-85.4895
Forest Hills,NC,35.2958,-83.1954
Forest Hills,PA,40.4251,-79.8544
Forest Hills,TN,36.0651,-86.8403
Forest Home,NY,42.453,-76.4702
Forest Junction,WI,44.2139,-88.1496
Forest Lake,IL,42.2103,-88.0532
Forest Lake,MN,45.2536,-92.9583
Forest Meadows,CA,38.1664,-120.4052
Forest Oaks,NC,35.9889,-79.7079
Forest Park,GA,33.6209,-84.359
Forest Park,IL,41.8683,-87.8157
Forest Park,OH,39.2861,-84.5259
Forest Park,OK,35.5095,-97.4469
Forest Ranch,CA,39.8952,-121.6705
Forest River,ND,48.2166,-97.4703
Forest View,IL,41.8073,-87.7798
Forestbrook,SC,33.7243,-78.9678
Forestburg,SD,44.0212,-98.1032
Forestdale,AL,33.5737,-86.9002
Forestdale,MA,41.6846,-70.5082
Foresthill,CA,39.0053,-120.8314
Foreston,MN,45.7321,-93.7095
Forestville,CA,38.4825,-122.8899
Forestville,MD,38.8518,-76.8708
Forestville,MI,43.66,-82.6125
Forestville,NY,42.4691,-79.1754
Forestville,OH,39.0711,-84.3389
Forestville,PA,40.6938,-76.2921
Forestville,WI,44.6907,-87.4787
Forgan,OK,36.9068,-100.5377
Foristell,MO,38.8156,-90.9626
Forked River,NJ,39.8255,-74.1822
Forkland,AL,32.6489,-87.8671
Forks,WA,47.9528,-124.3904
Forksville,PA,41.4896,-76.6028
Forman,ND,46.104,-97.6369
Formoso,KS,39.7784,-97.9927
Forney,TX,32.744,-96.4529
Forrest,IL,40.7511,-88.4097
Forrest City,AR,35.0135,-90.7931
Forreston,IL,42.1273,-89.5784
Forsan,TX,32.1104,-101.3668
Forsyth,GA,33.0347,-83.9381
Forsyth,IL,39.9259,-88.964
Forsyth,MO,36.686,-93.1016
Forsyth,MT,46.2669,-106.6748
Fort Apache,AZ,33.7907,-109.9873
Fort Ashby,WV,39.4973,-78.7646
Fort Atkinson,IA,43.1442,-91.9344
Fort Atkinson,WI,42.9253,-88.8441
Fort Belknap Agency,MT,48.4278,-108.6829
Fort Belvoir,VA,38.7119,-77.1459
Fort Benton,MT,47.8291,-110.6557
Fort Bidwell,CA,41.8629,-120.1589
Fort Bliss,TX,31.8137,-106.4119
Fort Bragg,CA,39.4399,-123.8013
Fort Branch,IN,38.2461,-87.5734
Fort Bridger,WY,41.3183,-110.3894
Fort Calhoun,NE,41.4563,-96.0263
Fort Campbell North,KY,36.6554,-87.4658
Fort Carson,CO,38.7403,-104.784
Fort Chiswell,VA,36.9444,-80.9577
Fort Clark Springs,TX,29.2937,-100.4245
Fort Cobb,OK,35.1041,-98.4417
Fort Coffee,OK,35.2942,-94.5726
Fort Collins,CO,40.5478,-105.0656
Fort Covington Hamlet,NY,44.9761,-74.5097
Fort Davis,TX,30.5784,-103.8922
Fort Defiance,AZ,35.7469,-109.0685
Fort Denaud,FL,26.7404,-81.5241
Fort Deposit,AL,31.9863,-86.5664
Fort Dick,CA,41.8663,-124.1526
Fort Dix,NJ,40.006,-74.6089
Fort Dodge,IA,42.5098,-94.1751
Fort Dodge,KS,37.7304,-99.937
Fort Drum,NY,44.0451,-75.7847
Fort Duchesne,UT,40.2811,-109.877
Fort Gaines,GA,31.6238,-85.0528
Fort Garland,CO,37.4279,-105.435
Fort Gay,WV,38.1201,-82.5948
Fort Gibson,OK,35.7766,-95.2599
Fort Greely,AK,63.9678,-145.7148
Fort Green,FL,27.6255,-81.9397
Fort Green Springs,FL,27.5876,-81.9402
Fort Hall,ID,43.0145,-112.4573
Fort Hancock,TX,31.2837,-105.8446
Fort Hill,OR,45.067,-123.5605
Fort Hood,TX,31.1345,-97.7797
Fort Hunt,VA,38.7361,-77.0589
Fort Indiantown Gap,PA,40.4421,-76.5971
Fort Irwin,CA,35.2476,-116.6834
Fort Jennings,OH,40.9067,-84.2997
Fort Jesup,LA,31.6118,-93.4077
Fort Johnson,NY,42.9591,-74.2381
Fort Jones,CA,41.6085,-122.8411
Fort Knox,KY,37.8915,-85.9636
Fort Laramie,WY,42.2133,-104.5178
Fort Lauderdale,FL,26.1412,-80.1464
Fort Lawn,SC,34.7003,-80.8991
Fort Lee,NJ,40.8509,-73.9712
Fort Lee,VA,37.2357,-77.3325
Fort Leonard Wood,MO,37.7562,-92.1274
Fort Lewis,WA,47.0955,-122.5672
Fort Loramie,OH,40.3442,-84.3696
Fort Loudon,PA,39.9219,-77.9073
Fort Lupton,CO,40.0831,-104.8024
Fort Madison,IA,40.6207,-91.3509
Fort McDermitt,NV,41.9656,-117.6392
Fort Meade,FL,27.7645,-81.8058
Fort Meade,MD,39.1058,-76.7438
Fort Mill,SC,35.0062,-80.9388
Fort Mitchell,KY,39.0459,-84.5563
Fort Mohave,AZ,35.0004,-114.5748
Fort Montgomery,NY,41.3401,-73.9853
Fort Morgan,CO,40.2538,-103.7909
Fort Myers,FL,26.6195,-81.8303
Fort Myers Beach,FL,26.4324,-81.9168
Fort Myers Shores,FL,26.7135,-81.7383
Fort Oglethorpe,GA,34.9319,-85.246
Fort Payne,AL,34.4557,-85.6965
Fort Peck,MT,48.007,-106.4552
Fort Pierce,FL,27.4256,-80.3431
Fort Pierce North,FL,27.4736,-80.3594
Fort Pierce South,FL,27.4096,-80.3539
Fort Pierre,SD,44.368,-100.3831
Fort Plain,NY,42.9316,-74.6277
Fort Polk North,LA,31.1031,-93.1793
Fort Polk South,LA,31.0512,-93.2159
Fort Ransom,ND,46.5244,-97.9311
Fort Recovery,OH,40.4112,-84.7761
Fort Riley,KS,39.1111,-96.8138
Fort Ripley,MN,46.169,-94.363
Fort Ritchie,MD,39.7022,-77.5021
Fort Rucker,AL,31.3428,-85.7154
Fort Salonga,NY,40.906,-73.2992
Fort Scott,KS,37.8283,-94.7038
Fort Seneca,OH,41.2042,-83.168
Fort Shaw,MT,47.4969,-111.8194
Fort Shawnee,OH,40.6814,-84.1487
Fort Smith,AR,35.3493,-94.3695
Fort Smith,MT,45.3134,-107.9296
Fort Stewart,GA,31.8818,-81.6105
Fort Stockton,TX,30.8926,-102.8844
Fort Sumner,NM,34.479,-104.2331
Fort Supply,OK,36.5722,-99.5736
Fort Thomas,AZ,33.0222,-109.9665
Fort Thomas,KY,39.0802,-84.4518
Fort Thompson,SD,44.0527,-99.4079
Fort Totten,ND,47.9716,-98.9971
Fort Towson,OK,34.0244,-95.2972
Fort Valley,AZ,35.2554,-111.7253
Fort Valley,GA,32.552,-83.8819
Fort Walton Beach,FL,30.4249,-86.6194
Fort Washakie,WY,43.0069,-108.9205
Fort Washington,CA,36.8793,-119.7613
Fort Washington,MD,38.7339,-77.0069
Fort Washington,PA,40.1407,-75.1925
Fort Wayne,IN,41.0886,-85.1437
Fort White,FL,29.9224,-82.7135
Fort Worth,TX,32.7811,-97.3473
Fort Wright,KY,39.0462,-84.5362
Fort Yates,ND,46.0866,-100.63
Fort Yukon,AK,66.5806,-145.2415
Fortescue,MO,40.0519,-95.3176
Fortine,MT,48.7723,-114.9008
Fortuna,CA,40.5862,-124.1419
Fortuna,ND,48.9099,-103.7783
Fortuna Foothills,AZ,32.6616,-114.3973
Fortville,IN,39.9247,-85.8465
Forty Fort,PA,41.2843,-75.8689
Foscoe,NC,36.1535,-81.7736
Foss,OK,35.4501,-99.1707
Fossil,OR,44.9981,-120.2146
Fosston,MN,47.5855,-95.7579
Foster,MO,38.1664,-94.5079
Foster,NE,42.2747,-97.6651
Foster,OK,34.5941,-97.4928
Foster Brook,PA,41.9793,-78.6063
Foster Center,RI,41.7898,-71.7328
Foster City,CA,37.5553,-122.2659
Fostoria,IA,43.243,-95.155
Fostoria,MI,43.2495,-83.3713
Fostoria,OH,41.1601,-83.412
Fouke,AR,33.2622,-93.8852
Foundryville,PA,41.0775,-76.2355
Fountain,CO,38.6886,-104.6829
Fountain,MI,44.0484,-86.181
Fountain,MN,43.7426,-92.1342
Fountain,NC,35.672,-77.6308
Fountain City,IN,39.9548,-84.9193
Fountain City,WI,44.1201,-91.697
Fountain Green,UT,39.6281,-111.6413
Fountain Hill,AR,33.3576,-91.8511
Fountain Hill,PA,40.6029,-75.3961
Fountain Hills,AZ,33.6073,-111.7398
Fountain Inn,SC,34.6994,-82.1999
Fountain Lake,AR,34.6121,-92.9233
Fountain N' Lakes,MO,38.9689,-90.8493
Fountain Run,KY,36.7238,-85.9561
Fountain Springs,PA,40.7722,-76.3284
Fountain Valley,CA,33.7105,-117.9514
Fountainebleau,FL,25.7723,-80.3458
Fountainhead-Orchard Hills,MD,39.6878,-77.7173
Four Bears Village,ND,47.9871,-102.5939
Four Bridges,OH,39.3828,-84.3542
Four Corners,MD,39.0235,-77.0102
Four Corners,MT,45.6704,-111.178
Four Corners,OR,44.9291,-122.9731
Four Corners,TX,29.6705,-95.6596
Four Lakes,WA,47.5582,-117.5891
Four Mile Road,AK,64.6045,-149.1222
Four Oaks,NC,35.4454,-78.4164
Fourche,AR,34.9933,-92.6189
Fowler,CA,36.6243,-119.6737
Fowler,CO,38.1304,-104.0264
Fowler,IN,40.617,-87.3184
Fowler,KS,37.3827,-100.1956
Fowler,MI,43.0041,-84.7411
Fowlerton,IN,40.4095,-85.5728
Fowlerton,TX,28.4608,-98.8114
Fowlerville,MI,42.6596,-84.0743
Fowlerville,NY,42.894,-77.8481
Fox,AK,64.9749,-147.609
Fox Chapel,PA,40.5247,-79.8898
Fox Chase,KY,38.046,-85.6911
Fox Chase,PA,40.3952,-75.9634
Fox Crossing,WI,44.2229,-88.4763
Fox Farm-College,WY,41.1103,-104.7872
Fox Island,WA,47.2475,-122.6255
Fox Lake,IL,42.4239,-88.1844
Fox Lake,MT,47.6858,-104.6331
Fox Lake,WI,43.5618,-88.913
Fox Lake Hills,IL,42.4128,-88.1271
Fox Point,WI,43.1581,-87.9013
Fox River,AK,59.8723,-150.9984
Fox River Grove,IL,42.1955,-88.2147
Foxburg,PA,41.1459,-79.6802
Foxfield,CO,39.5881,-104.7857
Foxfire,NC,35.179,-79.564
Foxholm,ND,48.3654,-101.5721
Foxhome,MN,46.2769,-96.3122
Foxworth,MS,31.2386,-89.8829
Foyil,OK,36.4309,-95.5215
Frackville,PA,40.7833,-76.2329
Framingham,MA,42.3085,-71.4368
Francesville,IN,40.9853,-86.8834
Francis,OK,34.8743,-96.5926
Francis,UT,40.6105,-111.2744
Francis Creek,WI,44.2005,-87.7208
Francisco,IN,38.3327,-87.4481
Francisville,KY,39.1067,-84.7277
Franconia,VA,38.7682,-77.1587
Frank,WV,38.5462,-79.808
Frankclay,MO,37.863,-90.6144
Frankenmuth,MI,43.3321,-83.7395
Frankford,DE,38.5215,-75.2342
Frankford,MO,39.4934,-91.3209
Frankfort,IL,41.4887,-87.8361
Frankfort,IN,40.281,-86.5213
Frankfort,KS,39.704,-96.417
Frankfort,KY,38.1924,-84.8643
Frankfort,MI,44.6361,-86.2332
Frankfort,OH,39.4069,-83.1842
Frankfort,SD,44.8777,-98.3092
Frankfort Springs,PA,40.481,-80.4428
Frankfort Square,IL,41.5221,-87.8033
Franklin,AL,32.4514,-85.7864
Franklin,AR,36.1727,-91.7697
Franklin,AZ,32.677,-109.072
Franklin,CA,37.3277,-120.5321
Franklin,GA,33.2797,-85.0985
Franklin,IA,40.6668,-91.5119
Franklin,ID,42.0124,-111.8036
Franklin,IL,39.6205,-90.0477
Franklin,IN,39.4938,-86.0546
Franklin,KS,37.523,-94.6994
Franklin,KY,36.7178,-86.5595
Franklin,LA,29.7851,-91.5098
Franklin,MA,42.0862,-71.4113
Franklin,MD,39.4991,-79.0513
Franklin,MI,42.5187,-83.303
Franklin,MN,44.531,-94.8851
Franklin,MO,39.0112,-92.755
Franklin,NC,35.1798,-83.3808
Franklin,NE,40.0966,-98.9514
Franklin,NH,43.4499,-71.6691
Franklin,NJ,41.1101,-74.5886
Franklin,NY,42.3416,-75.1659
Franklin,OH,39.5538,-84.295
Franklin,PA,41.3936,-79.8425
Franklin,PA,40.3417,-78.8846
Franklin,TN,35.9216,-86.8525
Franklin,TX,31.0251,-96.4874
Franklin,VA,36.6831,-76.9386
Franklin,WI,42.8854,-88.0104
Franklin,WV,38.6452,-79.3332
Franklin Center,NJ,40.5321,-74.5415
Franklin Farm,VA,38.9133,-77.3969
Franklin Furnace,OH,38.6115,-82.8439
Franklin Grove,IL,41.8409,-89.3005
Franklin Lakes,NJ,41.0086,-74.2083
Franklin Park,FL,26.134,-80.1762
Franklin Park,IL,41.9361,-87.8794
Franklin Park,NJ,40.4439,-74.5432
Franklin Park,PA,40.5903,-80.0999
Franklin Springs,GA,34.284,-83.1459
Franklin Square,NY,40.7002,-73.6775
Franklinton,LA,30.8479,-90.1459
Franklinton,NC,36.1011,-78.4523
Franklintown,PA,40.0761,-77.0296
Franklinville,NC,35.7421,-79.6893
Franks Field,WI,46.5522,-90.5989
Frankston,TX,32.0561,-95.5043
Frankton,IN,40.2211,-85.7719
Franktown,CO,39.3906,-104.7486
Frannie,WY,44.971,-108.6205
Franquez,PR,18.3401,-66.4276
Fraser,CO,39.9303,-105.803
Fraser,IA,42.1242,-93.9699
Fraser,MI,42.5388,-82.9496
Frazee,MN,46.7282,-95.7026
Frazer,MT,48.0533,-106.0481
Frazeysburg,OH,40.1191,-82.1177
Frazier Park,CA,34.8123,-118.9542
Frederic,WI,45.6548,-92.4647
Frederica,DE,39.008,-75.4667
Frederick,CO,40.1089,-104.9694
Frederick,KS,38.5127,-98.2673
Frederick,MD,39.4336,-77.4141
Frederick,OK,34.3709,-99.001
Frederick,SD,45.832,-98.5069
Fredericksburg,IA,42.9648,-92.1965
Fredericksburg,IN,38.4353,-86.1969
Fredericksburg,OH,40.677,-81.8697
Fredericksburg,PA,40.4441,-76.4377
Fredericksburg,TX,30.2661,-98.8749
Fredericksburg,VA,38.2992,-77.4872
Frederickson,WA,47.0914,-122.3594
Fredericktown,MO,37.5643,-90.2987
Fredericktown,OH,40.4784,-82.5485
Fredericktown,PA,40.0019,-80.0092
Frederika,IA,42.8835,-92.3054
Fredonia,AL,32.9861,-85.2912
Fredonia,AR,34.8197,-91.4102
Fredonia,AZ,36.9617,-112.5195
Fredonia,IA,41.2844,-91.3397
Fredonia,KS,37.5328,-95.8223
Fredonia,KY,37.2085,-88.0603
Fredonia,ND,46.3292,-99.0957
Fredonia,NY,42.4407,-79.3319
Fredonia,PA,41.3219,-80.2581
Fredonia,WI,43.4715,-87.9489
Free Soil,MI,44.1072,-86.2109
Free Union,VA,38.1539,-78.5595
Freeborn,MN,43.7659,-93.5645
Freeburg,IL,38.4398,-89.917
Freeburg,MO,38.3164,-91.9223
Freeburg,PA,40.7626,-76.9409
Freeburn,KY,37.5619,-82.1514
Freedom,CA,36.9402,-121.7953
Freedom,OK,36.768,-99.1131
Freedom,PA,40.6849,-80.2533
Freedom,WY,42.9854,-111.0296
Freedom Acres,AZ,34.3199,-111.3051
Freedom Plains,NY,41.6695,-73.7974
Freeland,MI,43.5198,-84.1124
Freeland,PA,41.0212,-75.8963
Freeland,WA,48.0185,-122.5358
Freelandville,IN,38.8653,-87.3102
Freeman,MO,38.6215,-94.5057
Freeman,SD,43.35,-97.4288
Freeman Spur,IL,37.8611,-88.9993
Freemansburg,PA,40.628,-75.3401
Freeport,CA,38.4636,-121.5022
Freeport,FL,30.5039,-86.139
Freeport,IL,42.2893,-89.6347
Freeport,KS,37.1989,-97.8542
Freeport,MI,42.7642,-85.316
Freeport,MN,45.6627,-94.6888
Freeport,NY,40.6515,-73.585
Freeport,OH,40.2109,-81.2686
Freeport,PA,40.6829,-79.6837
Freeport,TX,28.9454,-95.3601
Freer,TX,27.8823,-98.6181
Freetown,IN,38.9773,-86.127
Freeville,NY,42.5114,-76.3457
Freistatt,MO,37.0213,-93.8977
Fremont,CA,37.5265,-121.9852
Fremont,IA,41.2126,-92.4342
Fremont,IN,41.728,-84.9396
Fremont,MI,43.463,-85.9541
Fremont,MO,36.9522,-91.1623
Fremont,NC,35.5436,-77.9751
Fremont,NE,41.4396,-96.4879
Fremont,OH,41.3536,-83.1148
Fremont,UT,38.4554,-111.6149
Fremont,WI,44.2602,-88.8715
Fremont Hills,MO,37.0645,-93.253
French Camp,CA,37.8802,-121.2803
French Camp,MS,33.2931,-89.3993
French Gulch,CA,40.7166,-122.6312
French Island,WI,43.8593,-91.2614
French Lick,IN,38.5462,-86.6202
French Settlement,LA,30.3159,-90.8033
French Valley,CA,33.5998,-117.1069
Frenchburg,KY,37.9542,-83.6226
Frenchtown,MT,47.0287,-114.2461
Frenchtown,NJ,40.5273,-75.0571
Frenchtown-Rumbly,MD,38.0831,-75.8521
Fresno,CA,36.7831,-119.7941
Fresno,OH,40.3308,-81.7386
Fresno,TX,29.5358,-95.4696
Frewsburg,NY,42.0576,-79.1482
Friant,CA,36.9848,-119.713
Friars Point,MS,34.368,-90.6379
Friday Harbor,WA,48.5324,-123.0655
Fridley,MN,45.0841,-93.2595
Friedens,PA,40.0449,-79.0027
Friedensburg,PA,40.607,-76.2291
Friend,NE,40.6505,-97.2838
Friendly,MD,38.7601,-76.9642
Friendly,WV,39.5137,-81.0617
Friendship,AR,34.2243,-93.0037
Friendship,MD,38.7359,-76.5878
Friendship,OH,38.698,-83.1004
Friendship,OK,34.6978,-99.2287
Friendship,TN,35.9084,-89.2414
Friendship,WI,43.972,-89.8202
Friendship Heights Village,MD,38.9633,-77.09
Friendsville,MD,39.6624,-79.4044
Friendsville,PA,41.9179,-76.0477
Friendsville,TN,35.7563,-84.1319
Friendswood,TX,29.5111,-95.1979
Frierson,LA,32.2487,-93.6893
Fries,VA,36.714,-80.9752
Friesland,WI,43.5886,-89.0669
Friona,TX,34.6394,-102.7232
Frisco,CO,39.5792,-106.0916
Frisco,NC,35.2331,-75.6289
Frisco,TX,33.1555,-96.8215
Frisco City,AL,31.4353,-87.4037
Fritch,TX,35.6431,-101.5964
Fritz Creek,AK,59.747,-151.2884
Frizzleburg,PA,41.0744,-80.449
Frohna,MO,37.6375,-89.6197
Froid,MT,48.338,-104.4908
Fromberg,MT,45.3921,-108.9067
Front Royal,VA,38.926,-78.1838
Frontenac,KS,37.4583,-94.7018
Frontenac,MN,44.5061,-92.3511
Frontenac,MO,38.6301,-90.419
Frontier,ND,46.8002,-96.8332
Fronton,TX,26.4256,-99.0762
Fronton Ranchettes,TX,26.4253,-99.0268
Frost,MN,43.5846,-93.9248
Frost,TX,32.0788,-96.8086
Frostburg,MD,39.6506,-78.9269
Frostproof,FL,27.7493,-81.5252
Fruit Cove,FL,30.0972,-81.6176
Fruit Heights,UT,41.0277,-111.9081
Fruit Hill,OH,39.0699,-84.367
Fruita,CO,39.1549,-108.7307
Fruitdale,AL,31.3429,-88.4109
Fruitdale,CA,37.3116,-121.9357
Fruitdale,SD,44.6692,-103.6955
Fruithurst,AL,33.7297,-85.4312
Fruitland,IA,41.3475,-91.1288
Fruitland,ID,44.0195,-116.9221
Fruitland,MD,38.3214,-75.6246
Fruitland,NC,35.3928,-82.412
Fruitland Park,FL,28.86,-81.919
Fruitport,MI,43.1248,-86.1561
Fruitridge Pocket,CA,38.5326,-121.4558
Fruitvale,CO,39.0933,-108.4789
Fruitvale,TX,32.6834,-95.8036
Fruitville,FL,27.3328,-82.4616
Frystown,PA,40.452,-76.3326
Frytown,IA,41.5719,-91.7321
Fuig,PR,17.9857,-66.917
Fulda,MN,43.8691,-95.6023
Fuller Acres,CA,35.3023,-118.9143
Fuller Heights,FL,27.9226,-81.9978
Fullerton,CA,33.8841,-117.9279
Fullerton,ND,46.1632,-98.4272
Fullerton,NE,41.3648,-97.9725
Fullerton,PA,40.6308,-75.4834
Fulshear,TX,29.693,-95.8792
Fulton,AL,31.7916,-87.7397
Fulton,AR,33.6126,-93.8137
Fulton,CA,38.4937,-122.7734
Fulton,IL,41.865,-90.1593
Fulton,IN,40.9467,-86.2641
Fulton,KS,38.0098,-94.7196
Fulton,KY,36.5145,-88.8819
Fulton,MD,39.1516,-76.9163
Fulton,MO,38.8551,-91.9511
Fulton,MS,34.2616,-88.4021
Fulton,NY,43.3171,-76.4162
Fulton,OH,40.4629,-82.828
Fulton,SD,43.7288,-97.8226
Fulton,TX,28.0706,-97.0428
Fultondale,AL,33.6177,-86.8015
Fultonham,OH,39.8557,-82.1408
Fultonville,NY,42.9463,-74.3704
Fults,IL,38.1644,-90.2128
Funk,NE,40.463,-99.2508
Funkley,MN,47.7869,-94.4267
Funkstown,MD,39.6088,-77.7082
Funny River,AK,60.4873,-150.7808
Funston,GA,31.1989,-83.8771
Fuquay-Varina,NC,35.5958,-78.7794
Furman,SC,32.6812,-81.1877
Furnace Creek,CA,36.4277,-116.8747
Fussels Corner,FL,28.0574,-81.861
Fyffe,AL,34.4496,-85.9049
G. L. Garcia,PR,18.1258,-66.1027
Gaastra,MI,46.0557,-88.605
Gabbs,NV,38.8654,-117.9237
Gackle,ND,46.6264,-99.1412
Gadsden,AL,34.009,-86.0156
Gadsden,AZ,32.5564,-114.781
Gadsden,SC,33.848,-80.7663
Gadsden,TN,35.7767,-88.9861
Gaffney,SC,35.0742,-81.6558
Gage,OK,36.3182,-99.7578
Gages Lake,IL,42.3519,-87.9828
Gagetown,MI,43.6572,-83.2449
Gahanna,OH,40.0251,-82.8637
Gail,TX,32.767,-101.4465
Gaines,MI,42.8725,-83.9108
Gainesboro,TN,36.3618,-85.6496
Gainesville,AL,32.8149,-88.1608
Gainesville,FL,29.6804,-82.3458
Gainesville,GA,34.2903,-83.8301
Gainesville,MO,36.6063,-92.4245
Gainesville,TX,33.6391,-97.1488
Gainesville,VA,38.7931,-77.6347
Gaithersburg,MD,39.1346,-77.2132
Gakona,AK,62.3609,-145.2657
Galateo,PR,18.3639,-66.259
Galatia,IL,37.8414,-88.6148
Galatia,KS,38.6411,-98.9578
Galax,VA,36.6661,-80.9176
Galena,AK,64.7381,-156.8635
Galena,IL,42.4218,-90.4293
Galena,IN,38.3513,-85.9372
Galena,KS,37.0751,-94.6353
Galena,MD,39.3425,-75.8787
Galena,MO,36.8054,-93.4709
Galena,OH,40.2218,-82.8812
Galena Park,TX,29.7452,-95.2333
Gales Ferry,CT,41.4212,-72.0859
Galesburg,IL,40.9506,-90.3763
Galesburg,KS,37.4721,-95.3563
Galesburg,MI,42.2911,-85.4182
Galesburg,ND,47.2701,-97.4087
Galestown,MD,38.5633,-75.715
Galesville,MD,38.8379,-76.5514
Galesville,WI,44.0839,-91.358
Galeton,PA,41.7338,-77.6454
Galeville,NY,43.0889,-76.1815
Galien,MI,41.8015,-86.4995
Galion,OH,40.7385,-82.7792
Galisteo,NM,35.395,-105.9569
Gallant,AL,34.0013,-86.2304
Gallatin,MO,39.9106,-93.9642
Gallatin,TN,36.3782,-86.4696
Gallatin,TX,31.8968,-95.152
Gallatin Gateway,MT,45.5899,-111.1953
Gallatin River Ranch,MT,45.9072,-111.3313
Gallaway,TN,35.3274,-89.6066
Galliano,LA,29.447,-90.3096
Gallina,NM,36.2297,-106.8088
Gallipolis,OH,38.8186,-82.1934
Gallipolis Ferry,WV,38.7745,-82.204
Gallitzin,PA,40.4809,-78.5547
Galloway,WV,39.2339,-80.1277
Gallup,NM,35.5183,-108.7423
Galt,CA,38.2693,-121.3
Galt,IA,42.693,-93.6051
Galt,MO,40.1272,-93.388
Galva,IA,42.5059,-95.4177
Galva,IL,41.1689,-90.0375
Galva,KS,38.3836,-97.538
Galveston,IN,40.5767,-86.1924
Galveston,TX,29.2487,-94.891
Gamaliel,KY,36.6402,-85.7963
Gambell,AK,63.7538,-171.6881
Gambier,OH,40.3764,-82.3949
Gambrills,MD,39.0929,-76.6512
Gamewell,NC,35.8637,-81.5979
Ganado,AZ,35.7016,-109.5504
Ganado,TX,29.0413,-96.511
Gandy,NE,41.4698,-100.4583
Gang Mills,NY,42.1534,-77.123
Gann,OH,40.4693,-82.1913
Gann Valley,SD,44.0336,-98.9885
Gans,OK,35.3874,-94.695
Gantt,AL,31.4092,-86.4842
Gantt,SC,34.7837,-82.4027
Gap,PA,39.9891,-76.0215
Gapland,MD,39.402,-77.6583
Garber,IA,42.7445,-91.2617
Garber,OK,36.4365,-97.581
Garberville,CA,40.1003,-123.7948
Garceno,TX,26.4124,-98.9405
Garciasville,TX,26.3198,-98.6996
Garcon Point,FL,30.4757,-87.09
Garden,MI,45.773,-86.5529
Garden,UT,41.8866,-111.4328
Garden Acres,CA,37.9637,-121.2296
Garden City,AL,34.0152,-86.752
Garden City,CO,40.3948,-104.6893
Garden City,GA,32.0868,-81.1773
Garden City,IA,42.2455,-93.3953
Garden City,ID,43.6526,-116.2743
Garden City,KS,37.9754,-100.8529
Garden City,MI,42.3244,-83.3412
Garden City,MN,44.0485,-94.1713
Garden City,MO,38.5629,-94.1958
Garden City,NY,40.7266,-73.6447
Garden City,SC,33.5927,-79.007
Garden City,SD,44.9592,-97.5806
Garden City,TX,31.8674,-101.4864
Garden City,UT,41.937,-111.4122
Garden City Park,NY,40.7436,-73.6639
Garden City South,NY,40.7121,-73.6605
Garden Farms,CA,35.4158,-120.614
Garden Grove,CA,33.7787,-117.9601
Garden Grove,FL,28.4716,-82.4348
Garden Grove,IA,40.8264,-93.6073
Garden Home-Whitford,OR,45.4642,-122.7589
Garden Plain,KS,37.663,-97.6789
Garden Prairie,IL,42.2534,-88.7178
Garden Ridge,TX,29.6379,-98.2927
Garden Valley,ID,44.083,-115.9612
Garden View,PA,41.2569,-77.049
Gardena,CA,33.8944,-118.3073
Gardena,ND,48.7012,-100.4981
Gardendale,AL,33.6678,-86.8069
Gardendale,TX,32.0105,-102.3587
Gardere,LA,30.3582,-91.1345
Gardiner,ME,44.191,-69.7921
Gardiner,MT,45.057,-110.7421
Gardiner,OR,43.7327,-124.1068
Gardner,FL,27.3537,-81.7895
Gardner,IL,41.1931,-88.3146
Gardner,KS,38.8158,-94.93
Gardner,MA,42.5845,-71.9867
Gardner,ND,47.1445,-96.9686
Gardners,PA,40.0063,-77.2084
Gardnertown,NY,41.5328,-74.0594
Gardnerville,NV,38.939,-119.7369
Gardnerville Ranchos,NV,38.8872,-119.7426
Garey,CA,34.8869,-120.3141
Garfield,AR,36.4554,-93.9757
Garfield,CO,38.5494,-106.2896
Garfield,GA,32.6495,-82.0962
Garfield,KS,38.077,-99.2445
Garfield,MN,45.9387,-95.4942
Garfield,NJ,40.8791,-74.1085
Garfield,TX,30.1961,-97.5514
Garfield,WA,47.0103,-117.1395
Garfield Heights,OH,41.4199,-81.6038
Gargatha,VA,37.7905,-75.5819
Garibaldi,OR,45.5607,-123.9111
Garland,AR,33.3609,-93.7142
Garland,NC,34.7859,-78.3947
Garland,NE,40.9446,-96.9855
Garland,TN,35.5818,-89.7526
Garland,TX,32.91,-96.6305
Garland,UT,41.7361,-112.1627
Garland,WY,44.7777,-108.6542
Garnavillo,IA,42.8662,-91.2364
Garner,AR,35.1418,-91.781
Garner,IA,43.1,-93.6026
Garner,NC,35.6934,-78.6196
Garnet,CA,33.9179,-116.4796
Garnett,KS,38.2845,-95.2408
Garretson,SD,43.7149,-96.5026
Garrett,IL,39.7973,-88.4246
